"","Date","Tree.ID","VWC_mean","Time","Table","Row","Sensortype","Treatment","Tree.Species","Remarks","Date2","Type","REW"
"4567",2023-08-22,"B24",4.96666666666667,"5:48",1,"R3","B","D","European Beech","","22.08.","Measure",0.0870753375235856
"4568",2023-08-22,"B26",7.63333333333333,"5:25",2,"R6","B","D","European Beech","","22.08.","Measure",0.133827196596652
"4569",2023-08-22,"B27",11.3666666666667,"6:13",1,"R1","C","D","European Beech","","22.08.","Measure",0.199279799298944
"4570",2023-08-22,"B3",38.7333333333333,"6:02",1,"R4","B","W","European Beech","","22.08.","Measure",0.679070753036285
"4571",2023-08-22,"B30",40.0333333333333,"5:13",2,"R7","B","W","European Beech","","22.08.","Measure",0.701862284334405
"4572",2023-08-22,"B31",41.2666666666667,"5:07",2,"R7","C","W","European Beech","","22.08.","Measure",0.723485019155698
"4573",2023-08-22,"B34",43.6333333333333,"5:11",2,"R7","B","W","European Beech","","22.08.","Measure",0.764977294083044
"4574",2023-08-22,"B35",7.63333333333333,"5:53",1,"R4","B","D","European Beech","","22.08.","Measure",0.133827196596652
"4575",2023-08-22,"B37",7.9,"5:23",2,"R6","C","D","European Beech","","22.08.","Measure",0.138502382503958
"4576",2023-08-22,"B38",6.8,"5:21",2,"R6","B","D","European Beech","","22.08.","Measure",0.119217240636319
"4577",2023-08-22,"B4",7.46666666666667,"6:12",1,"R1","B","D","European Beech","","22.08.","Measure",0.130905205404585
"4578",2023-08-22,"B40",5.96666666666667,"5:36",2,"R5","B","D","European Beech","","22.08.","Measure",0.104607284675985
"4579",2023-08-22,"B43",37.0333333333333,"4:58",2,"R8","B","W","European Beech","","22.08.","Measure",0.649266442877205
"4580",2023-08-22,"B44",46.3666666666667,"6:08",1,"R1","A","W","European Beech","","22.08.","Measure",0.812897949632936
"4581",2023-08-22,"D10",6.36666666666667,"4:59",2,"R8","D","D","Douglas Fir","","22.08.","Measure",0.111620063536945
"4582",2023-08-22,"D15",28.9666666666667,"4:59",2,"R8","B","W","Douglas Fir","","22.08.","Measure",0.50784206918118
"4583",2023-08-22,"D18",40.9666666666667,"6:16",1,"R2","C","W","Douglas Fir","","22.08.","Measure",0.718225435009978
"4584",2023-08-22,"D19",4.4,"5:32",2,"R5","C","D","Douglas Fir","","22.08.","Measure",0.077140567470559
"4585",2023-08-22,"D21",5.6,"6:10",1,"R1","B","D","Douglas Fir","","22.08.","Measure",0.0981789040534388
"4586",2023-08-22,"D25",43.4666666666667,"5:18",2,"R6","C","W","Douglas Fir","","22.08.","Measure",0.762055302890977
"4587",2023-08-22,"D28",41.9,"5:22",2,"R6","B","W","Douglas Fir","","22.08.","Measure",0.734588585685551
"4588",2023-08-22,"D3",30.9666666666667,"5:55",1,"R4","C","W","Douglas Fir","","22.08.","Measure",0.54290596348598
"4589",2023-08-22,"D31",8.7,"5:42",1,"R3","C","D","Douglas Fir","","22.08.","Measure",0.152527940225878
"4590",2023-08-22,"D33",5.86666666666667,"4:53",2,"R8","D","D","Douglas Fir","","22.08.","Measure",0.102854089960745
"4591",2023-08-22,"D35",4.46666666666667,"4:55",2,"R8","B","D","Douglas Fir","","22.08.","Measure",0.0783093639473857
"4592",2023-08-22,"D39",22.0333333333333,"6:18",1,"R2","B","W","Douglas Fir","","22.08.","Measure",0.386287235591209
"4593",2023-08-22,"D4",37.3,"5:44",1,"R3","C","W","Douglas Fir","","22.08.","Measure",0.653941628784512
"4594",2023-08-22,"D40",3.93333333333333,"5:12",2,"R7","B","D","Douglas Fir","","22.08.","Measure",0.0689589921327725
"4595",2023-08-22,"D41",7.2,"6:22",1,"R2","D","D","Douglas Fir","","22.08.","Measure",0.126230019497278
"4596",2023-08-22,"D42",28.4333333333333,"5:29",2,"R5","B","W","Douglas Fir","","22.08.","Measure",0.498491697366567
"4597",2023-08-22,"D43",8.9,"6:06",1,"R1","C","D","Douglas Fir","","22.08.","Measure",0.156034329656358
"4598",2023-08-22,"D45",30.9333333333333,"5:24",2,"R6","D","W","Douglas Fir","","22.08.","Measure",0.542321565247567
"4599",2023-08-22,"D7",6.06666666666667,"6:23",1,"R2","A","D","Douglas Fir","","22.08.","Measure",0.106360479391225
"4600",2023-08-22,"D9",40.9,"5:46",1,"R3","D","W","Douglas Fir","","22.08.","Measure",0.717056638533151
"4601",2023-08-22,"E1",5.16666666666667,"6:21",1,"R2","C","D","Pedunculate Oak","","22.08.","Measure",0.0905817269540655
"4602",2023-08-22,"E12",5.9,"5:45",1,"R3","B","D","Pedunculate Oak","","22.08.","Measure",0.103438488199159
"4603",2023-08-22,"E13",31.3666666666667,"5:16",2,"R6","B","W","Pedunculate Oak","","22.08.","Measure",0.54991874234694
"4604",2023-08-22,"E14",5,"5:02",2,"R7","C","D","Pedunculate Oak","","22.08.","Measure",0.0876597357619989
"4605",2023-08-22,"E15",15.2333333333333,"4:56",2,"R8","A","W","Pedunculate Oak","","22.08.","Measure",0.26706999495489
"4606",2023-08-22,"E19",5.1,"5:33",2,"R5","Not indicated","D","Pedunculate Oak","","22.08.","Measure",0.0894129304772389
"4607",2023-08-22,"E20",4.53333333333333,"4:52",2,"R8","B","D","Pedunculate Oak","","22.08.","Measure",0.0794781604242123
"4608",2023-08-22,"E22",38.7,"6:11",1,"R1","B","W","Pedunculate Oak","","22.08.","Measure",0.678486354797872
"4609",2023-08-22,"E25",4.26666666666667,"5:37",2,"R5","C","D","Pedunculate Oak","","22.08.","Measure",0.0748029745169057
"4610",2023-08-22,"E29",4.1,"6:01",1,"R4","C","D","Pedunculate Oak","","22.08.","Measure",0.0718809833248391
"4611",2023-08-22,"E3",15.1,"5:34",2,"R5","C","W","Pedunculate Oak","","22.08.","Measure",0.264732402001237
"4612",2023-08-22,"E30",18.3,"5:51",1,"R3","B","W","Pedunculate Oak","","22.08.","Measure",0.320834632888916
"4613",2023-08-22,"E34",30.3,"6:17",1,"R2","D","W","Pedunculate Oak","","22.08.","Measure",0.531217998717713
"4614",2023-08-22,"E35",5.9,"5:49",1,"R3","B","D","Pedunculate Oak","","22.08.","Measure",0.103438488199159
"4615",2023-08-22,"E37",25.3333333333333,"5:05",2,"R7","B","W","Pedunculate Oak","","22.08.","Measure",0.444142661194128
"4616",2023-08-22,"E40",4.66666666666667,"5:52",1,"R4","B","D","Pedunculate Oak","","22.08.","Measure",0.0818157533778656
"4617",2023-08-22,"E45",2.96666666666667,"5:17",2,"R6","B","D","Pedunculate Oak","","22.08.","Measure",0.052011443218786
"4618",2023-08-22,"E5",16.8,"5:47",1,"R3","B","W","Pedunculate Oak","","22.08.","Measure",0.294536712160316
"4619",2023-08-22,"E51",11.0666666666667,"5:09",2,"R7","B","W","Pedunculate Oak","","22.08.","Measure",0.194020215153224
"4620",2023-08-22,"E6",15.4,"5:56",1,"R4","B","W","Pedunculate Oak","","22.08.","Measure",0.269991986146957
"4621",2023-08-22,"T1",33.8666666666667,"4:54",2,"R8","B","W","White Fir","","22.08.","Measure",0.593748610227939
"4622",2023-08-22,"T10",35.4666666666667,"5:58",1,"R4","Not indicated","W","White Fir","","22.08.","Measure",0.621799725671779
"4623",2023-08-22,"T11",47.6333333333333,"6:14",1,"R1","C","W","White Fir","","22.08.","Measure",0.835105082692643
"4624",2023-08-22,"T14",43.0666666666667,"6:09",1,"R1","A","W","White Fir","","22.08.","Measure",0.755042524030017
"4625",2023-08-22,"T2",38.9,"5:54",1,"R4","B","W","White Fir","","22.08.","Measure",0.681992744228351
"4626",2023-08-22,"T21",11.7666666666667,"5:22",2,"R6","C","D","White Fir","","22.08.","Measure",0.206292578159904
"4627",2023-08-22,"T25",37.6666666666667,"5:37",2,"R5","B","W","White Fir","","22.08.","Measure",0.660370009407058
"4628",2023-08-22,"T28",9.53333333333333,"5:47",1,"R3","B","D","White Fir","","22.08.","Measure",0.167137896186211
"4629",2023-08-22,"T29",35.3666666666667,"5:29",2,"R5","C","W","White Fir","","22.08.","Measure",0.620046530956539
"4630",2023-08-22,"T3",51.0333333333333,"6:07",1,"R1","A","W","White Fir","","22.08.","Measure",0.894713703010802
"4631",2023-08-22,"T31",13.8666666666667,"5:57",1,"R4","B","D","White Fir","","22.08.","Measure",0.243109667179944
"4632",2023-08-22,"T33",38.2333333333333,"5:38",2,"R5","C","W","White Fir","","22.08.","Measure",0.670304779460085
"4633",2023-08-22,"T4",11.7333333333333,"6:19",1,"R2","B","D","White Fir","","22.08.","Measure",0.205708179921491
"4634",2023-08-22,"T42",10.5,"5:07",2,"R7","A","D","White Fir","","22.08.","Measure",0.184085445100198
"4635",2023-08-22,"T43",12.2,"6:00",1,"R4","A","D","White Fir","","22.08.","Measure",0.213889755259277
"4636",2023-08-22,"T44",10.5666666666667,"5:03",2,"R7","B","D","White Fir","","22.08.","Measure",0.185254241577024
"4637",2023-08-22,"T45",7.63333333333333,"5:32",2,"R5","B","D","White Fir","","22.08.","Measure",0.133827196596652
"4638",2023-08-22,"T5",10.9333333333333,"6:20",1,"R2","B","D","White Fir","","22.08.","Measure",0.191682622199571
"4639",2023-08-22,"T6",8.6,"4:57",2,"R8","C","D","White Fir","","22.08.","Measure",0.150774745510638
"4640",2023-08-22,"T9",40.1333333333333,"5:19",2,"R6","B","W","White Fir","","22.08.","Measure",0.703615479049644
"4641",2023-08-23,"B1",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4642",2023-08-23,"B13",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4643",2023-08-23,"B15",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4644",2023-08-23,"B17",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4645",2023-08-23,"B2",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4646",2023-08-23,"B23",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4647",2023-08-23,"B24",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4648",2023-08-23,"B26",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4649",2023-08-23,"B27",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4650",2023-08-23,"B3",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4651",2023-08-23,"B30",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4652",2023-08-23,"B31",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4653",2023-08-23,"B34",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4654",2023-08-23,"B35",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4655",2023-08-23,"B37",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4656",2023-08-23,"B38",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4657",2023-08-23,"B4",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4658",2023-08-23,"B40",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4659",2023-08-23,"B43",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4660",2023-08-23,"B44",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4661",2023-08-23,"D10",6.28333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.110159067940912
"4662",2023-08-23,"D15",29.1866666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.511699097554708
"4663",2023-08-23,"D18",40.75,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.714426846460291
"4664",2023-08-23,"D19",4.32333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0757964515222084
"4665",2023-08-23,"D21",5.53,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0969516677527708
"4666",2023-08-23,"D25",43.48,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.762289062186343
"4667",2023-08-23,"D28",41.8733333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.73412106709482
"4668",2023-08-23,"D3",31.1166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.54553575555884
"4669",2023-08-23,"D31",8.58333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.150482546391431
"4670",2023-08-23,"D33",5.76333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.101042455421664
"4671",2023-08-23,"D35",4.36666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0765561692321457
"4672",2023-08-23,"D39",21.87,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.383423684222983
"4673",2023-08-23,"D4",37.4,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.655694823499752
"4674",2023-08-23,"D40",3.88666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0681408345989938
"4675",2023-08-23,"D41",7.10333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.12453526460588
"4676",2023-08-23,"D42",28.2966666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.496095664589073
"4677",2023-08-23,"D43",8.72333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.152937018992767
"4678",2023-08-23,"D45",30.92,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.542087805952201
"4679",2023-08-23,"D7",6.03333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.105776081152812
"4680",2023-08-23,"D9",40.92,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.717407277476199
"4681",2023-08-23,"E1",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4682",2023-08-23,"E12",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4683",2023-08-23,"E13",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4684",2023-08-23,"E14",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4685",2023-08-23,"E15",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4686",2023-08-23,"E19",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4687",2023-08-23,"E20",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4688",2023-08-23,"E22",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4689",2023-08-23,"E25",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4690",2023-08-23,"E29",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4691",2023-08-23,"E3",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4692",2023-08-23,"E30",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4693",2023-08-23,"E34",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4694",2023-08-23,"E35",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4695",2023-08-23,"E37",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4696",2023-08-23,"E40",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4697",2023-08-23,"E45",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4698",2023-08-23,"E5",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4699",2023-08-23,"E51",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4700",2023-08-23,"E6",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4701",2023-08-23,"T1",33.9333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.594917406704766
"4702",2023-08-23,"T10",35.5733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.623669800034702
"4703",2023-08-23,"T11",47.4533333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.831949332205211
"4704",2023-08-23,"T14",42.9733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.75340620896246
"4705",2023-08-23,"T2",38.9033333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682051184052193
"4706",2023-08-23,"T21",11.6166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.203662786087044
"4707",2023-08-23,"T25",37.7533333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.661889444826933
"4708",2023-08-23,"T28",9.41333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.165034062527923
"4709",2023-08-23,"T29",35.4233333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.621040007961842
"4710",2023-08-23,"T3",50.8866666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.892142350761783
"4711",2023-08-23,"T31",13.7166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.240479875107084
"4712",2023-08-23,"T33",38.33,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.671999534351484
"4713",2023-08-23,"T4",11.5733333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.202903068377107
"4714",2023-08-23,"T42",10.3466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.181397213203496
"4715",2023-08-23,"T43",12.0566666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.2113768428341
"4716",2023-08-23,"T44",10.4566666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.18332572739026
"4717",2023-08-23,"T45",7.50333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.13154804346684
"4718",2023-08-23,"T5",10.8133333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.189578788541283
"4719",2023-08-23,"T6",8.47,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.148495592380826
"4720",2023-08-23,"T9",40.17,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.704258317111899
"4721",2023-08-24,"B1",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4722",2023-08-24,"B13",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4723",2023-08-24,"B15",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4724",2023-08-24,"B17",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4725",2023-08-24,"B2",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4726",2023-08-24,"B23",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4727",2023-08-24,"B24",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4728",2023-08-24,"B26",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4729",2023-08-24,"B27",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4730",2023-08-24,"B3",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4731",2023-08-24,"B30",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4732",2023-08-24,"B31",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4733",2023-08-24,"B34",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4734",2023-08-24,"B35",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4735",2023-08-24,"B37",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4736",2023-08-24,"B38",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4737",2023-08-24,"B4",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4738",2023-08-24,"B40",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4739",2023-08-24,"B43",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4740",2023-08-24,"B44",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4741",2023-08-24,"D10",6.2,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.108698072344879
"4742",2023-08-24,"D15",29.4066666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.515556125928236
"4743",2023-08-24,"D18",40.5333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.710628257910604
"4744",2023-08-24,"D19",4.24666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0744523355738577
"4745",2023-08-24,"D21",5.46,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0957244314521028
"4746",2023-08-24,"D25",43.4933333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.762522821481708
"4747",2023-08-24,"D28",41.8466666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.733653548504089
"4748",2023-08-24,"D3",31.2666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.5481655476317
"4749",2023-08-24,"D31",8.46666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.148437152556985
"4750",2023-08-24,"D33",5.66,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0992308208825828
"4751",2023-08-24,"D35",4.26666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0748029745169057
"4752",2023-08-24,"D39",21.7066666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.380560132854758
"4753",2023-08-24,"D4",37.5,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.657448018214992
"4754",2023-08-24,"D40",3.84,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0673226770652152
"4755",2023-08-24,"D41",7.00666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.122840509714481
"4756",2023-08-24,"D42",28.16,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.493699631811578
"4757",2023-08-24,"D43",8.54666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.149839708329177
"4758",2023-08-24,"D45",30.9066666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.541854046656836
"4759",2023-08-24,"D7",6,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.105191682914399
"4760",2023-08-24,"D9",40.94,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.717757916419247
"4761",2023-08-24,"E1",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4762",2023-08-24,"E12",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4763",2023-08-24,"E13",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4764",2023-08-24,"E14",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4765",2023-08-24,"E15",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4766",2023-08-24,"E19",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4767",2023-08-24,"E20",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4768",2023-08-24,"E22",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4769",2023-08-24,"E25",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4770",2023-08-24,"E29",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4771",2023-08-24,"E3",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4772",2023-08-24,"E30",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4773",2023-08-24,"E34",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4774",2023-08-24,"E35",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4775",2023-08-24,"E37",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4776",2023-08-24,"E40",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4777",2023-08-24,"E45",NA,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,NA
"4778",2023-08-24,"E5",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4779",2023-08-24,"E51",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4780",2023-08-24,"E6",NA,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,NA
"4781",2023-08-24,"T1",34,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.596086203181593
"4782",2023-08-24,"T10",35.68,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.625539874397624
"4783",2023-08-24,"T11",47.2733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.828793581717779
"4784",2023-08-24,"T14",42.88,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.751769893894903
"4785",2023-08-24,"T2",38.9066666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682109623876034
"4786",2023-08-24,"T21",11.4666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.201032994014184
"4787",2023-08-24,"T25",37.84,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.663408880246808
"4788",2023-08-24,"T28",9.29333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.162930228869635
"4789",2023-08-24,"T29",35.48,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.622033484967144
"4790",2023-08-24,"T3",50.74,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.889570998512765
"4791",2023-08-24,"T31",13.5666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.237850083034224
"4792",2023-08-24,"T33",38.4266666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.673694289242882
"4793",2023-08-24,"T4",11.4133333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.200097956832723
"4794",2023-08-24,"T42",10.1933333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.178708981306795
"4795",2023-08-24,"T43",11.9133333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.208863930408923
"4796",2023-08-24,"T44",10.3466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.181397213203496
"4797",2023-08-24,"T45",7.37333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.129268890337028
"4798",2023-08-24,"T5",10.6933333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.187474954882995
"4799",2023-08-24,"T6",8.34,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.146216439251014
"4800",2023-08-24,"T9",40.2066666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.704901155174154
"4801",2023-08-25,"B1",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4802",2023-08-25,"B13",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4803",2023-08-25,"B15",NA,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,NA
"4804",2023-08-25,"B17",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4805",2023-08-25,"B2",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
"4806",2023-08-25,"B23",NA,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,NA
